FRAME,DIHEDROS
0,-74.616
1,-73.405
2,-79.016
3,-78.705
4,-74.844
5,-82.766
6,-68.849
7,-77.223
8,-67.688
9,-69.503
10,-80.355
11,-78.959
12,-76.317
13,-73.808
14,-75.442
15,-87.082
16,-72.037
17,-77.568
18,-79.627
19,-79.15
20,-82.328
21,-98.107
22,-71.758
23,-88.772
24,-78.076
25,-80.68
26,-85.293
27,-75.36
28,-80.43
29,-92.257
30,-84.0
31,-75.067
32,-67.396
33,-83.388
34,-78.069
35,-72.548
36,-67.887
37,-74.299
38,-70.207
39,-86.121
40,-83.38
41,-86.653
42,-83.273
43,-70.122
44,-80.829
45,-86.091
46,-89.846
47,-78.304
48,-86.655
49,-84.298
50,-82.016
51,-74.711
52,-81.091
53,-78.732
54,-75.518
55,-78.946
56,-80.079
57,-88.218
58,-79.875
59,-80.242
60,-80.089
61,-86.897
62,-72.736
63,-75.74
64,-75.301
65,-91.108
66,-74.793
67,-72.564
68,-83.712
69,-81.544
70,-81.852
71,-92.106
72,-80.958
73,-73.124
74,-73.63
75,-84.61
76,-65.173
77,-80.854
78,-84.473
79,-65.0
80,-89.228
81,-80.893
82,-76.838
83,-80.042
84,-87.198
85,-81.427
86,-66.427
87,-84.241
88,-72.891
89,-80.892
90,-76.262
91,-73.163
92,-87.371
93,-77.986
94,-83.988
95,-70.341
96,-78.56
97,-82.367
98,-87.218
99,-79.463
100,-83.489
101,-90.934
102,-74.058
103,-79.678
104,-85.542
105,-76.186
106,-76.471
107,-84.369
108,-86.239
109,-84.478
110,-69.711
111,-85.67
112,-69.056
113,-83.324
114,-71.292
115,-79.975
116,-78.095
117,-71.457
118,-74.134
119,-71.036
120,-74.783
121,-75.456
122,-78.537
123,-80.202
124,-64.688
125,-68.361
126,-68.855
127,-67.197
128,-84.558
129,-65.868
130,-68.098
131,-82.157
132,-88.3
133,-75.953
134,-83.986
135,-80.297
136,-70.558
137,-83.225
138,-73.532
139,-82.513
140,-90.446
141,-87.546
142,-90.096
143,-60.511
144,-92.36
145,-61.796
146,-89.843
147,-75.915
148,-77.355
149,-76.544
150,-86.12
151,-87.801
152,-74.314
153,-77.809
154,-61.889
155,-73.781
156,-61.178
157,-75.196
158,-68.236
159,-61.293
160,-86.841
161,-78.572
162,-78.21
163,-75.03
164,-80.227
165,-80.004
166,-83.799
167,-82.685
168,-78.902
169,-76.003
170,-76.718
171,-60.123
172,-79.809
173,-67.7
174,-84.827
175,-75.515
176,-75.186
177,-82.513
178,-80.701
179,-76.566
180,-74.437
181,-83.016
182,-78.061
183,-81.133
184,-79.285
185,-75.404
186,-76.36
187,-65.306
188,-77.096
189,-80.575
190,-73.245
191,-77.172
192,-69.304
193,-83.832
194,-70.981
195,-71.315
196,-81.654
197,-80.775
198,-75.843
199,-81.664
200,-82.99
201,-63.107
202,-84.331
203,-60.846
204,-85.565
205,-75.314
206,-74.226
207,-78.348
208,-70.736
209,-74.07
210,-89.54
211,-79.071
212,-82.903
213,-86.582
214,-74.047
215,-69.132
